jinzi	jiz	innate	proper	$x_{1}$ (property - ka) is an innate/inherent/intrinsic/natural property/quality/aspect of $x_{2}$.	gismu
cinki		insect		$x_{1}$ is an insect/arthropod of species $x_{2}$; [bug/beetle].	gismu
setca	se'a	insert		$x_{1}$ (agent) inserts/interposes/puts/deposits $x_{2}$ into interior $x_{3}$/into among/between members of $x_{3}$.	gismu
tutci	tci	instrument	tool	$x_{1}$ is a tool/utensil/resource/instrument/implement used for doing $x_{2}$; [form determines function].	gismu
binra		insure		$x_{1}$ insures/indemnifies $x_{2}$ (person) against peril $x_{3}$ (event) providing benefit(s) $x_{4}$ (event).	gismu
carmi	cam cai	intense		$x_{1}$ is intense/bright/saturated/brilliant in property (ka) $x_{2}$ as received/measured by observer $x_{3}$.	gismu
cinri	ci'i	interesting		$x_{1}$ (abstraction) interests/is interesting to $x_{2}$; $x_{2}$ is interested in $x_{1}$.	gismu
zunti	zun zu'i	interfere		$x_{1}$ (evt./state) interferes with/hinders/disrupts $x_{2}$ (evt./state/process) due to quality $x_{3}$ (ka).	gismu
dicra	dir	interrupt		$x_{1}$ (event) interrupts/stops/halts/[disrupts] $x_{2}$ (object/event/process) due to quality $x_{3}$.	gismu
kruca	kuc	intersect	cross	$x_{1}$ intersects/crosses/traverses $x_{2}$ at locus $x_{3}$.	gismu
jijnu	jij	intuit		$x_{1}$ (person) intuits $x_{2}$ (du'u) about subject $x_{3}$; [epistemology].	gismu
zivle	ziv vle	invest		$x_{1}$ (agent) invests resources $x_{2}$ in investment $x_{3}$ expecting return/profit $x_{4}$ (object(s)/event).	gismu
tirse	tir	iron		$x_{1}$ is a quantity of/contains/is made of iron (Fe); [metaphor: strong, durable, tarnishing].	gismu
ranxi	rax	irony		$x_{1}$ is ironic(al)/contrary to expectation $x_{2}$ in state/property/aspect $x_{3}$.	gismu
vitci	vit	irregular		$x_{1}$ is irregular/occasional/intermittent in property/action/aspect $x_{2}$.	gismu
bancu	bac	is beyond		$x_{1}$ exceeds/is beyond limit/boundary $x_{2}$ from $x_{3}$ in property/amount $x_{4}$ (ka/ni).	gismu
daplu	plu	island		$x_{1}$ is an island/atoll/key of [material/properties] $x_{2}$ in surroundings/body $x_{3}$; $x_{1}$ is insular.	gismu
ko'a		it-1		pro-sumti: he/she/it/they #1 (specified by goi).	cmavo
xedja	xej xe'a	jaw		$x_{1}$ is a/the jaw [body-part] of $x_{2}$.	gismu
jilra		jealous		$x_{1}$ (person) is jealous of/envies $x_{2}$ (person) about/for $x_{3}$ (property - ka).	gismu
jduli	dul jdu	jelly		$x_{1}$ is a quantity of jelly/semisolid [texture] of material/composition including $x_{2}$.	gismu
jetce	je'e	jet		$x_{1}$ is a jet [expelled stream] of material $x_{2}$ expelled from $x_{3}$.	gismu
jibri	jib	job		$x_{1}$ is a job/occupation/employment/vocation (a type of work regularly done for pay) of person $x_{2}$.	gismu
jorne	jon jo'e	joined		$x_{1}$ is joined to/connects to/is united with $x_{2}$ at common locus $x_{3}$; $x_{1}$ and $x_{2}$ are a union.	gismu
gunma	gum	jointly	mass	$x_{1}$ is a mass/team/aggregate/whole, together composed of components $x_{2}$, considered jointly.	gismu
karni		journal	press	$x_{1}$ is a journal/periodical/magazine/[newspaper] with content $x_{2}$ published by $x_{3}$ for audience $x_{4}$.	gismu
pajni	pai	judge		$x_{1}$ judges/referees/arbitrates/is a judge determining/deciding matter $x_{2}$ (abstract).	gismu
jisra		juice		$x_{1}$ is made of/contains/is a quantity of juice/nectar from-source/of-type $x_{2}$.	gismu
kelvo	ke'o	kelvin		$x_{1}$ is $x_{2}$ degree(s) Kelvin [metric unit] in temperature (default is 1) by standard $x_{3}$.	gismu
ckiku	kik	key		$x_{1}$ is a key fitting/releasing/opening/unlocking lock $x_{2}$, and having relevant properties $x_{3}$.	gismu
tikpa	tip	kick		$x_{1}$ kicks [hits with $x_{1}$'s foot/feet $x_{4}$] $x_{2}$ in/at locus $x_{3}$, using $x_{1}$'s foot/feet $x_{4}$.	gismu
catra		kill	murder	$x_{1}$ (agent) kills/slaughters/murders $x_{2}$ by action/method $x_{3}$.	gismu
xendo	xed xe'o	kind		$x_{1}$ (person) is kind to $x_{2}$ in actions/behavior $x_{3}$.	gismu
cinba		kiss		$x_{1}$ (agent) kisses/busses $x_{2}$ at locus $x_{3}$.	gismu
cidni	cid	knee		$x_{1}$ is a/the knee/elbow/knuckle [hinged joint, body-part] of limb $x_{2}$ of body $x_{3}$.	gismu
dakfu	dak	knife		$x_{1}$ is a knife (tool) for cutting $x_{2}$, with blade of material $x_{3}$.	gismu
nivji	niv	knit		$x_{1}$ (agent) knits $x_{2}$ [cloth/object] from yarn/thread $x_{3}$.	gismu
jgena	jge	knot		$x_{1}$ is a knot/tangle in/between $x_{2}$ (object/jo'u-objects).	gismu
djuno	jun ju'o	know		$x_{1}$ knows fact(s) $x_{2}$ (du'u) about subject $x_{3}$ by epistemology $x_{4}$.	gismu
tcita		label		$x_{1}$ is a label/tag of $x_{2}$ showing information $x_{3}$.	gismu
lalxu	la'u	lake		$x_{1}$ is a lake/lagoon/pool at site/within land mass $x_{2}$.	gismu
tumla	tum tu'a	land		$x_{1}$ is a parcel/expanse of land at location $x_{2}$; $x_{1}$ is terrain.	gismu
bangu	ban bau	language		$x_{1}$ is a/the language/dialect used by $x_{2}$ to express/communicate $x_{3}$ (si'o/du'u, not quote).	gismu
lerci	lec	late		$x_{1}$ (event) is late by standard $x_{2}$.	gismu
cmila	mi'a	laugh		$x_{1}$ laughs (emotional expression).	gismu
cecla	cel ce'a	launcher		$x_{1}$ launches/fires/shoots projectile/missile $x_{2}$, propelled by $x_{3}$ [propellant/propulsion].	gismu
flalu	fla	law		$x_{1}$ is a law specifying $x_{2}$ (state/event) for community $x_{3}$ under conditions $x_{4}$ by lawgiver(s) $x_{5}$.	gismu
senta	set	layer		$x_{1}$ is a layer/stratum [shape/form] of $x_{2}$ [material] within structure/continuum/composite $x_{3}$.	gismu
lazni		lazy		$x_{1}$ (person) is lazy/avoiding work/effort concerning action $x_{2}$.	gismu
cnisa	nis	lead		$x_{1}$ is a quantity of/contains/is made of lead (Pb); [metaphor: heavy, malleable, soft metal].	gismu
lidne	li'e	lead	precede	$x_{1}$ precedes/leads $x_{2}$ in sequence $x_{3}$; $x_{1}$ is former/preceding/previous; $x_{2}$ is latter/following.	gismu
pezli	pez	leaf		$x_{1}$ is a leaf of plant $x_{2}$; $x_{1}$ is foliage of $x_{2}$.	gismu
plipe	pip pi'e	leap	jump	$x_{1}$ (agent/object) leaps/jumps/springs/bounds to $x_{2}$ from $x_{3}$ reaching height $x_{4}$ propelled by $x_{5}$.	gismu
cilre	cli	learn		$x_{1}$ learns $x_{2}$ (du'u) about subject $x_{3}$ from source $x_{4}$ (obj./event) by method $x_{5}$ (event/process).	gismu
cliva	liv li'a	leave		$x_{1}$ leaves/goes away/departs/parts/separates from $x_{2}$ via route $x_{3}$.	gismu
zulna		left		$nは$aの左に有る	override
zunle	zul	left		$x_{1}$ is to the left/left-hand side of $x_{2}$ which faces/in-frame-of-reference $x_{3}$.	gismu
tuple	tup tu'e	leg		$x_{1}$ is a/the leg [body-part] of $x_{2}$; [metaphor: supporting branch].	gismu
lenjo	len le'o	lens		$x_{1}$ is a lens/glass [focussing shape/form] focussing $x_{2}$ to focus/foci $x_{3}$ by means/material $x_{4}$.	gismu
mleca	mec me'a	less		$x_{1}$ is less than $x_{2}$ in property/quantity $x_{3}$ (ka/ni) by amount $x_{4}$.	gismu
curmi	cru	let	permit	$x_{1}$ (agent) lets/permits/allows $x_{2}$ (event) under conditions $x_{3}$; $x_{1}$ grants privilege $x_{2}$.	gismu
xatra	xa'a	letter		$x_{1}$ is a letter/missive/[note] to intended audience $x_{2}$ from author/originator $x_{3}$ with content $x_{4}$.	gismu
lerfu	ler le'u	letteral	letter	$x_{1}$ (la'e zo BY/word-bu) is a letter/digit/symbol in alphabet/character-set $x_{2}$ representing $x_{3}$.	gismu
vraga	vra	lever		$x_{1}$ is a lever [tool] [of apparatus] for doing $x_{2}$ [function/action], with fulcrum $x_{3}$ and arm $x_{4}$.	gismu
xalbo		levity		$x_{1}$ uses levity/is non-serious/frivolous about $x_{2}$ (abstraction).	gismu
lafti	laf	lift		$x_{1}$ (force) lifts/applies raising/supporting force to $x_{2}$ at locus $x_{3}$ in gravity well $x_{4}$.	gismu
lindi	lid	lightning		$x_{1}$ is lightning/electrical arc/thunderbolt striking at/extending to $x_{2}$ from $x_{3}$.	gismu
linto	li'o	lightweight		$x_{1}$ is light in mass/weight by standard $x_{2}$.	gismu
jimte	jit	limit		$x_{1}$ is a limit/extreme/bound/border/[confinement] of $x_{2}$ in property/domain $x_{3}$.	gismu
linji	lij li'i	line		$x_{1}$ is a line/among lines [1-dimensional shape/form] defined by set of points $x_{2}$.	gismu
matli		linen		$x_{1}$ is a quantity of/contains/is made of linen/flax [type of fabric/material].	gismu
cinfo		lion		$x_{1}$ is a lion/[lioness] of species/breed $x_{2}$.	gismu
ctebi	teb	lip		$x_{1}$ is a/the lip [body-part]/rim of orifice $x_{2}$ of body $x_{3}$; (adjective:) $x_{1}$ is labial.	gismu
litki	lik	liquid		$x_{1}$ is liquid/fluid, of composition/material including $x_{2}$, under conditions $x_{3}$.	gismu
jikru		liquor		$x_{1}$ is made of/contains/is a quantity of liquor/spirits distilled from $x_{2}$.	gismu
liste	ste	list		$x_{1}$ (physical object) is a list/catalog/register of sequence/set $x_{2}$ in order $x_{3}$ in medium $x_{4}$.	gismu
litce	lic	liter		$x_{1}$ is $x_{2}$ liter(s) [metric unit] in volume (default is 1) by standard $x_{3}$.	gismu
jmive	miv ji'e	live		$x_{1}$ lives/is alive by standard $x_{2}$; $x_{1}$ is an organism/living thing.	gismu
livga		liver		$x_{1}$ is a/the liver [body-part] of $x_{2}$.	gismu
diklo	klo	local	regional	$x_{1}$ is local to $x_{2}$; $x_{1}$ is confined to locus $x_{2}$ within range $x_{3}$; $x_{1}$ is regional	gismu
stela	tel	lock		$x_{1}$ is a lock/seal of/on/for sealing $x_{2}$ with/by locking mechanism $x_{3}$.	gismu
dugri	dug	logarithm		$x_{1}$ is the logarithm of $x_{2}$ with base $x_{3}$.	gismu
logji	loj	logic		$x_{1}$ [rules/methods] is a logic for deducing/concluding/inferring/reasoning to/about $x_{2}$ (du'u).	gismu
clani	cla	long		$x_{1}$ is long in dimension/direction $x_{2}$ (default longest dimension) by measurement standard $x_{3}$.	gismu
catlu	cta	look		$x_{1}$ looks at/examines/views/inspects/regards/watches/gazes at $x_{2}$.	gismu
clupa	cup	loop		$x_{1}$ is a loop/circuit of $x_{2}$ [material].	gismu
kluza	luz	loose		$x_{1}$ (obj.) is loose/bloused/not tight on $x_{2}$ (obj.) at locus $x_{3}$.	gismu
cirko	cri	lose		$x_{1}$ loses person/thing $x_{2}$ at/near $x_{3}$; $x_{1}$ loses property/feature $x_{2}$ in conditions/situation $x_{3}$.	gismu
latna		lotus		$x_{1}$ is a lotus, plant/flower/herb of species/strain $x_{2}$ symbolizing $x_{3}$ to culture/religion $x_{4}$.	gismu
cladu	lau	loud		$x_{1}$ is loud/noisy at observation point $x_{2}$ by standard $x_{3}$.	gismu
civla	civ	louse		$x_{1}$ is a louse/flea [blood-sucking arthropod] of species/breed $x_{2}$, parasitic on $x_{3}$.	gismu
prami	pam pa'i	love		$x_{1}$ loves/feels strong affectionate devotion towards $x_{2}$ (object/state).	gismu
dizlo	diz dzi	low		$x_{1}$ is low/down/downward in frame of reference $x_{2}$ as compared with baseline/standard height $x_{3}$.	gismu
funca	fun fu'a	luck		$x_{1}$ (event/property) is determined by the luck/fortune of $x_{2}$; (note mabla/zabna not implied). $x_{1}$ is determined by chance.	gismu
lunra	lur	lunar	Moon	$x_{1}$ is Earth's moon (default); $x_{1}$ is a major natural satellite/moon of planet $x_{2}$.	gismu
fepri		lung		$x_{1}$ is a/the lung [body-part] of $x_{2}$; [metaphor: breathing/respiratory apparatus/bellows].	gismu
limfa		lymph		$nは りんぱ	override
minji	mi'i	machine		$x_{1}$ is a machine for use/function $x_{2}$; [automated apparatus, without direct function control].	gismu
nukni	nuk	magenta		$x_{1}$ is magenta/fuchsia/purplish-red [color adjective].	gismu
makfa	maf	magic		$x_{1}$ is magic/supernatural/sorcery/witchcraft/wizardry to $x_{2}$, performed by person/force/deity $x_{3}$.	gismu
maksi	mak	magnet		$x_{1}$ is magnetic [adjective] producing magnetic field $x_{2}$.	gismu
mrilu	mri	mail	post	$x_{1}$ mails/posts [transfer via intermediary service] $x_{2}$ to recipient address $x_{3}$ from mailbox/post office/sender address $x_{4}$ by carrier/network/system $x_{5}$.	gismu
zumri	zmu	maize		$x_{1}$ is a quantity of maize/corn [grain] of species/strain $x_{2}$.	gismu
nakni	nak	male		$x_1$ is a male/buck of species $x_2$ evidencing masculine physical/biological/genetic trait(s) $x_3$ (ka); $x_1$ is masculine.	gismu
mabru	mab	mammal		$x_{1}$ is a mammal/'animal'/beast of species $x_{2}$.	gismu
nanmu	nau	man		$x_{1}$ is a man/men; $x_{1}$ is a male humanoid person [not necessarily adult].	gismu
macnu	cnu	manual		$x_{1}$ (event/action/process) is manual [not automatic] in function $x_{2}$ under conditions $x_{3}$.	gismu
barna	ba'a	mark	spot	$x_{1}$(s) is a/are mark(s)/spot(s) on $x_{2}$ of material $x_{3}$.	gismu
zarci	zac zai	market	shop	$x_{1}$ is a market/store/exchange/shop(s) selling/trading (for) $x_{2}$, operated by/with participants $x_{3}$.	gismu
speni	spe	married	spouse	$x_{1}$ is married to $x_{2}$; $x_{1}$ is a spouse of $x_{2}$ under law/custom/tradition/system/convention $x_{3}$.	gismu
marxa	max	mash		$x_{1}$ [force] mashes/crushes/squashes/smashes $x_{2}$ into pulp/mash/crumbs/deformed mass $x_{3}$.	gismu
matci		mat		$x_{1}$ is a mat/pad/mattress/pallet [flat, soft, dense form] of material $x_{2}$.	gismu
sacki		match		$x_{1}$ is a match [incendiary device] made of $x_{2}$.	gismu
marji	maj mai	material	matter	$x_{1}$ is material/stuff/matter of type/composition including $x_{2}$ in shape/form $x_{3}$.	gismu
cmaci		mathematics		$x_{1}$ is a mathematics of type/describing $x_{2}$.	gismu
makcu	ma'u	mature		$x_{1}$ is mature/ripe/fully-grown/adult in development-quality $x_{2}$ (ka).	gismu
mi	mib	me	I	pro-sumti: me/we the speaker(s)/author(s); identified by self-vocative.	cmavo
sanmi	sai	meal		$x_{1}$ (mass) is a meal composed of dishes including $x_{2}$.	gismu
smuni	mun smu	meaning		$x_{1}$ is a meaning/interpretation of $x_{2}$ recognized/seen/accepted by $x_{3}$.	gismu
merli	mre	measure		$x_{1}$ (agent) measures/evaluates $x_{2}$ [quantity] as $x_{3}$ units on scale $x_{4}$ (si'o), with accuracy $x_{5}$.	gismu
rectu	rec re'u	meat		$x_{1}$ is a quantity of/contains meat/flesh from source/animal $x_{2}$.	gismu
penmi	pen pe'i	meet		$x_{1}$ meets/encounters $x_{2}$ at/in location $x_{3}$.	gismu
guzme	guz zme	melon		$x_{1}$ is a melon/squash [fruit/plant] of species/strain $x_{2}$.	gismu
runme	rum	melt		$x_{1}$ melts [becomes liquid from solid state] at temperature $x_{2}$ and pressure $x_{3}$.	gismu
cmima	mim cmi	member	belong to	$x_{1}$ is a member/element of set $x_{2}$; $x_{1}$ belongs to group $x_{2}$; $x_{1}$ is amid/among/amongst group $x_{2}$.	gismu
margu	mag	mercury		$x_{1}$ is a quantity of/contains/made of mercury/quicksilver; [metaphor: fluid metal; temperature].	gismu
notci	not noi	message		$x_{1}$ is a message/notice/memorandum about subject $x_{2}$ from author $x_{3}$ to intended audience $x_{4}$.	gismu
jinme	jim	metal		$x_{1}$ is a quantity of/contains/is made of made of metal of composition including $x_{2}$.	gismu
mitre	tre	meter		$x_{1}$ is $x_{2}$ meter(s) [metric unit] in length (default 1) measured in direction $x_{3}$ by standard $x_{4}$.	gismu
tadji		method	way	$x_{1}$ [process] is a method/technique/approach/means for doing $x_{2}$ (event) under conditions $x_{3}$.	gismu
midju	mij	middle	center	$x_{1}$ is in/at the middle/center/midpoint/[is a focus] of $x_{2}$; (adjective:) $x_{1}$ is central.	gismu
milxe	mli	mild		$x_{1}$ is mild/non-extreme/gentle/middling/somewhat in property $x_{2}$ (ka); $x_{1}$ is not very $x_{2}$.	gismu
minli		mile		$x_{1}$ is $x_{2}$ (default 1) long local distance unit(s) [non-metric], $x_{3}$ subunits, standard $x_{4}$.	gismu
bilni	bil	military		$x_{1}$ is military/regimented/is strongly organized/prepared by system $x_{2}$ for purpose $x_{3}$.	gismu
ladru	lad	milk		$x_{1}$ is made of/contains/is a quantity of milk from source $x_{2}$; (adjective:) $x_{1}$ is lactic/dairy.	gismu
molki	mlo	mill		$x_{1}$ is a mill/foundry/industrial plant/[assembly line] performing process $x_{2}$.	gismu
cunmi		millet		$x_{1}$ is a quantity of millet [grain] of species/strain $x_{2}$.	gismu
menli	men	mind		$x_{1}$ is a mind/intellect/psyche/mentality/[consciousness] of body $x_{2}$.	gismu
kunra	kun	mineral		$x_{1}$ is/contains/is made from a mineral/ore of type/metal $x_{2}$ mined from location/lode/mine $x_{3}$.	gismu
mentu	met me'u	minute		$x_{1}$ is $x_{2}$ minutes in duration (default is 1 minute) by standard $x_{3}$.	gismu
mixre	mix xre	mixture		$x_{1}$ (mass) is a mixture/blend/colloid/commingling with ingredients including $x_{2}$.	gismu
cmoni	cmo co'i	moan		$x_{1}$ utters moan/groan/howl/scream [non-linguistic utterance] $x_{2}$ expressing $x_{3}$ (property).	gismu
galfi	gaf ga'i	modify		$x_{1}$ (event) modifies/alters/changes/transforms/converts $x_{2}$ into $x_{3}$.	gismu
cilmo	cim	moist	wet	$x_{1}$ is moist/wet/damp with liquid $x_{2}$.	gismu
mledi	led	mold		$x_{1}$ is a mold/fungus/mushrooms/truffles of species/strain $x_{2}$ parasitic/growing on $x_{3}$.	gismu
molro	mo'o	mole		$x_{1}$ is $x_{2}$ mole(s) [metric unit] in substance (default is 1) by standard $x_{3}$.	gismu
jdini	din di'i	money		$x_{1}$ is money/currency issued by $x_{2}$; (adjective:) $x_{1}$ is financial/monetary/pecuniary/fiscal.	gismu
smani		monkey		$x_{1}$ is a monkey/ape/simian/baboon/chimpanzee of species/breed $x_{2}$.	gismu
masti	ma'i	month		$x_{1}$ is $x_{2}$ months in duration (default is 1 month) by month standard $x_{3}$.	gismu
marde	mad	morals		$x_{1}$ are the ethics/morals/moral standards/ethical standards of $x_{2}$ (ind./mass) about situation $x_{3}$.	gismu
zmadu	zma mau	more	more than	$x_{1}$ exceeds/is more than $x_{2}$ in property/quantity $x_{3}$ (ka/ni) by amount/excess $x_{4}$.	gismu
cerni	cer	morning		$x_{1}$ is a morning [dawn until after typical start-of-work for locale] of day $x_{2}$ at location $x_{3}$.	gismu
clika		mossy		$x_{1}$ is a moss/lichen of species/strain $x_{2}$ growing on $x_{3}$; (adjective:) $x_{1}$ is mossy.	gismu
mamta	mam	mother		$x_{1}$ is a mother of $x_{2}$; $x_{1}$ bears/mothers/acts maternally toward $x_{2}$; [not necessarily biological].	gismu
mukti	muk mu'i	motive		$x_{1}$ (action/event/state) motivates/is a motive/incentive for action/event $x_{2}$, per volition of $x_{3}$.	gismu
matra		motor	engine	$x_{1}$ is a motor/engine, driving/propelling/providing power to $x_{2}$.	gismu
cmana	ma'a	mountain		$x_{1}$ is a mountain/hill/mound/[rise]/[peak]/[summit]/[highlands] projecting from land mass $x_{2}$.	gismu
smacu		mouse		$x_{1}$ is a mouse of species/breed $x_{2}$.	gismu
moklu	mol mo'u	mouth		$x_{1}$ is a/the mouth/oral cavity [body-part] of $x_{2}$; (metaphor: entrance/intake for consumption).	gismu
muvdu	muv mu'u	move		$x_{1}$ (object) moves to destination/receiver $x_{2}$ [away] from origin $x_{3}$ over path/route $x_{4}$.	gismu
pilji	pi'i	multiply		$x_{1}$ is the product/total/result of factors/multiplicands ($x_{2}$ and $x_{3}$) $x_{2}$ multiplied by $x_{3}$.	gismu
sluji	slu	muscle		$x_{1}$ is a/the muscle [body-part] controlling $x_{2}$, of body $x_{3}$; [metaphor: tools of physical power].	gismu
muzga	muz	museum		$x_{1}$ is a museum for preserving [and possibly exhibiting] $x_{2}$ at location $x_{3}$.	gismu
zgike	zgi gi'e	music		$x_{1}$ is music performed/produced by $x_{2}$ (event).	gismu
simxu	sim si'u	mutual		$x_{1}$ (set) has members who mutually/reciprocally $x_{2}$ (event [$x_{1}$ should be reflexive in 1+ sumti]).	gismu
ranmi	ram	myth		$x_{1}$ is a myth/legend, a culturally significant story about $x_{2}$ in mythos $x_{3}$ of culture $x_{4}$.	gismu
jcalu		nail		$nは爪	override
dinko	di'o	nail		$x_{1}$ is a nail/tack [pointed driven/frictional fastener] of type/size $x_{2}$ (ka), made of material $x_{3}$.	gismu
cmene	cme me'e	name	title	$x_{1}$ (quoted word(s)) is a/the name/title/tag of $x_{2}$ to/used-by namer/name-user $x_{3}$ (person).	gismu
jarki	jak	narrow		$x_{1}$ is narrow in dimension $x_{2}$ [2nd most significant dimension] by standard $x_{3}$.	gismu
natmi	nat nai	nation		$x_{1}$ is a nation/ethnic group of peoples $x_{2}$; [people sharing a history/culture].	gismu
rarna	rar	natural		$x_{1}$ is natural/spontaneous/instinctive, not [consciously] caused by person(s).	gismu
jibni	jbi	near		$x_{1}$ is near/close to/approximates $x_{2}$ in property/quantity $x_{3}$ (ka/ni).	gismu
sarcu	sa'u	necessary	must	$x_{1}$ (abstract) is necessary/required for continuing state/process $x_{2}$ under conditions $x_{3}$.	gismu
nibli	nib ni'i	necessitate		$x_{1}$ logically necessitates/entails/implies action/event/state $x_{2}$ under rules/logic system $x_{3}$.	gismu
cnebo	neb ne'o	neck		$x_{1}$ is a/the neck [body-part] of $x_{2}$; [metaphor: a relatively narrow point].	gismu
nitcu	tcu	need		$x_{1}$ needs/requires/is dependent on/[wants] necessity $x_{2}$ for purpose/action/stage of process $x_{3}$.	gismu
jesni	jes	needle		$x_{1}$ is a needle [pointed shape/form, not tool] of material $x_{2}$.	gismu
navni		neon	noble gas	$x_1$ is a quantity of/contains/is made of noble gas of type $x_2$ [helium/neon/argon/krypton/xenon/radon].	gismu
nirna	nir	nerve		$x_{1}$ is a nerve/neuron [body-part] of $x_{2}$; [metaphor: information/control network connection].	gismu
xanka		nervous	worry	$x_{1}$ is nervous/anxious about $x_{2}$ (abstraction) under conditions $x_{3}$.	gismu
zdani	zda	nest		$x_{1}$ is a nest/house/lair/den/[home] of/for $x_{2}$.	gismu
julne	ju'e	net	block	$x_{1}$ is a net/filter allowing passage of $x_{2}$, prohibiting passage of $x_{3}$, netting properties $x_{4}$.	gismu
nutli	nul nu'i	neutral		$x_{1}$ is neutral/not taking sides/medial/not towards any extreme on scale/in dissension $x_{2}$.	gismu
cnino	nin ni'o	new		$x_{1}$ is new/unfamiliar/novel to observer $x_{2}$ in feature $x_{3}$ (ka) by standard $x_{4}$; $x_{1}$ is a novelty.	gismu
nuzba	nuz	news		$x_{1}$ (du'u) is news/tidings/new information about subject $x_{2}$ from source $x_{3}$, to observer $x_{4}$.	gismu
nikle	nik	nickel		$x_{1}$ is made of/contains/is a quantity of nickel/other metal resistant to oxidation.	gismu
nicte	cte	night		$x_{1}$ is a nighttime of day $x_{2}$ at location $x_{3}$; (adjective:) $x_{1}$ is at night/nocturnal.	gismu
trano		nitrogen		$x_{1}$ is a quantity of/contains/is made of nitrogen/ammonia/nitrates.	gismu
nobli	nol no'i	noble		$x_{1}$ is noble/aristocratic/elite/high-born/titled in/under culture/society/standard $x_{2}$.	gismu
savru	sav vru	noise		$x_{1}$ is a noise/din/clamor [sensory input without useful information] to $x_{2}$ via sensory channel $x_{3}$.	gismu
cnano	na'o	norm	average	$x_{1}$ [value] is a norm/average in property/amount $x_{2}$ (ka/ni) among $x_{3}$(s) (set) by standard $x_{4}$.	gismu
berti	ber	north		$x_{1}$ is to the north/northern side [right-hand-rule pole] of $x_{2}$ according to frame of reference $x_{3}$.	gismu
nazbi	naz zbi	nose		$x_{1}$ is the nose [body-part] of $x_{2}$ with nostril(s)/nasal passage(s) $x_{3}$; [metaphor: protrusion].	gismu
namcu	nac na'u	number		$x_{1}$ (li) is a number/quantifier/digit/value/figure (noun); refers to the value and not the symbol.	gismu
narge	nag	nut		$x_{1}$ is a nut [body-part: hard-shelled fruit] from plant/species $x_{2}$ with shell $x_{3}$ and kernel $x_{4}$.	gismu
cindu		oak		$x_{1}$ is an oak, a type of tree of species/strain $x_{2}$.	gismu
mavji	mav	oats		$x_{1}$ is a quantity of oats [grain] of species/strain $x_{2}$.	gismu
tinbe	tib	obey		$x_{1}$ obeys/follows the command/rule $x_{2}$ made by $x_{3}$; (adjective:) $x_{1}$ is obedient.	gismu
dacti	dai	object		$x_{1}$ is a material object enduring in space-time; $x_{1}$ is a thing.	gismu
bilga	big	obliged	must	$x_{1}$ is bound/obliged to/has the duty to do/be $x_{2}$ in/by standard/agreement $x_{3}$; $x_{1}$ must do $x_{2}$.	gismu
zgana	zga	observe		$x_{1}$ observes/[notices]/watches/beholds $x_{2}$ using senses/means $x_{3}$ under conditions $x_{4}$.	gismu
panci	pan	odor		$x_{1}$ is an odor/fragrance/scent/smell emitted by $x_{2}$ and detected by observer/sensor $x_{3}$.	gismu
friti	fit	offer		$x_{1}$ offers/proffers $x_{2}$ [offering] to $x_{3}$ with conditions $x_{4}$.	gismu
briju	bij	office		$x_{1}$ is an office/bureau/work-place of worker $x_{2}$ at location $x_{3}$.	gismu
panzi	paz	offspring		$x_{1}$ is a [biological] offspring/child/kid/hybrid of parent(s) $x_{2}$; (adjective:) $x_{1}$ is filial.	gismu
sluni		onion		$x_{1}$ is a quantity of/contains onions/scallions of type/cultivar $x_{2}$.	gismu
kalri	kar	open		$x_{1}$ (portal/passage/entrance-way) is open/ajar/not shut permitting passage/access to $x_{2}$ by $x_{3}$.	gismu
sazri	saz	operate		$x_{1}$ operates/drives/runs $x_{2}$ [apparatus/machine] with goal/objective/use/end/function $x_{3}$.	gismu
jinvi	jiv ji'i	opine		$x_{1}$ thinks/opines $x_{2}$ [opinion] (du'u) is true about subject/issue $x_{3}$ on grounds $x_{4}$.	gismu
fapro	fap pro	oppose		$x_{1}$ opposes/balances/contends against opponent(s) $x_{2}$ (person/force ind./mass) about $x_{3}$ (abstract).	gismu
dukti	dut	opposite		$x_{1}$ is polar opposite from/contrary to $x_{2}$ in property/on scale $x_{3}$ (property/si'o).	gismu
narju	naj	orange		$x_{1}$ is orange [color adjective].	gismu
cnici	nic	orderly		$x_{1}$ is orderly/neat/ordered in property/quantity $x_{2}$ (ka/ni).	gismu
moi	mom moi	ordinal selbri		convert number to ordinal selbri; $x_{1}$ is (n)th member of set $x_{2}$ ordered by rule $x_{3}$.	cmavo
fadni	fad	ordinary		$x_{1}$ [member] is ordinary/common/typical/usual in property $x_{2}$ (ka) among members of $x_{3}$ (set).	gismu
rango	rag	organ		$x_{1}$ is a/the body organ [body-part] of body/species $x_{2}$ performing function $x_{3}$.	gismu
ganzu	gaz	organize	arrange	$x_{1}$ organizes $x_{2}$ [relative chaos] into $x_{3}$ [ordered/organized result] by system/principle(s) $x_{4}$.	gismu
slilu	sli	oscillate		$x_{1}$ oscillates at rate/frequency $x_{2}$ through set/sequence-of-states $x_{3}$ (complete specification).	gismu
drata	dat	other		$x_{1}$ isn't the-same-thing-as/is different-from/other-than $x_{2}$ by standard $x_{3}$; $x_{1}$ is something else.	gismu
bartu	bar	out		$x_{1}$ is on the outside of $x_{2}$; $x_{1}$ is exterior to $x_{2}$.	gismu
kensa	kes	outer space	space	$x_{1}$ is outer space near/associated with celestial body/region $x_{2}$.	gismu
